stock_code,transaction_date,closing_price,matched_volume,matched_value,foreign_net_volume,foreign_net_value,proprietary_net_volume,proprietary_net_value,buy_orders,buy_volume,sell_orders,sell_volume
SAB,2023-12-06,65.200000000000000000,288500,18.740000000000000000,104400,6.78,,,657,591200,741,686200
SAB,2023-12-05,64.000000000000000000,401700,25.870000000000000000,-135500,-8.73,,,1080,745400,952,920600
SAB,2023-12-04,64.700000000000000000,552500,35.800000000000000000,-187200,-12.13,,,1311,1068400,1170,1019200
SAB,2023-12-01,65.000000000000000000,288000,18.650000000000000000,-30100,-1.95,,,710,645200,848,1044400
SAB,2023-11-30,65.000000000000000000,549900,36.030000000000000000,-88300,-5.78,,,1107,916500,1212,1164900
SAB,2023-11-29,66.200000000000000000,770200,50.790000000000000000,449700,29.66,,,822,1386500,1569,1650400
SAB,2024-02-28,57.700000000000000000,1090300,62.480000000000000000,-22500,-1.30,,,1752,2567000,1832,1959400
SAB,2024-02-27,56.300000000000000000,1759100,98.600000000000000000,-855980,-47.99,,,3863,3189000,1919,2955400
SAB,2024-02-26,56.600000000000000000,809500,46.010000000000000000,-261000,-14.81,,,2062,1322600,1094,1582300
SAB,2024-02-23,57.000000000000000000,1499400,86.200000000000000000,-422680,-24.32,,,2927,2119600,1628,3759300
SAB,2024-02-22,58.000000000000000000,788900,45.860000000000000000,-387590,-22.53,,,1232,1533600,1131,1603000
SAB,2024-02-21,58.100000000000000000,1131900,65.910000000000000000,-522487,-30.40,,,1832,1886900,1486,2612700
SAB,2024-02-20,58.600000000000000000,1642700,96.550000000000000000,-477420,-27.98,,,2404,3002400,2654,3084200
SAB,2024-02-19,57.900000000000000000,1268000,73.190000000000000000,-411825,-23.80,,,2553,2419200,2247,2537000
SAB,2024-02-16,58.000000000000000000,1078900,62.620000000000000000,-120690,-7.00,,,1505,1572000,2069,1906700
SAB,2024-02-15,58.400000000000000000,864400,50.500000000000000000,210460,12.31,,,958,1272200,1477,1627500
SAB,2024-02-07,57.800000000000000000,568300,32.730000000000000000,102490,5.90,,,0,0,0,0
SAB,2024-02-06,57.300000000000000000,671200,38.310000000000000000,81400,4.65,,,1055,1192400,1038,1260200
SAB,2024-02-05,57.000000000000000000,882600,50.410000000000000000,116000,6.64,,,1196,1475800,1057,1450000
SAB,2024-02-02,57.000000000000000000,544000,31.160000000000000000,-193200,-11.07,,,1228,1003400,912,1103400
SAB,2024-02-01,57.500000000000000000,592000,33.850000000000000000,30400,1.74,,,1439,1349000,1119,1099000
SAB,2024-01-31,56.300000000000000000,1095600,62.390000000000000000,-489500,-27.87,,,2453,1909700,1208,1703300
SAB,2024-01-30,57.200000000000000000,732100,42.090000000000000000,-429300,-24.68,,,1966,1228300,725,1356800
SAB,2024-01-29,57.900000000000000000,701800,40.660000000000000000,-318500,-18.46,,,1702,1450100,1203,1173200
SAB,2024-01-26,57.300000000000000000,2066000,119.210000000000000000,-1470000,-84.70,,,4905,3226600,1885,3105100
SAB,2024-01-25,58.800000000000000000,1393900,82.760000000000000000,-1022200,-60.63,,,3233,1918400,1299,2305100
SAB,2025-02-17,51.100000000000000000,1115900,57.210000000000000000,-525300,-26.94,,,1319,1722400,1122,1631200
SAB,2025-02-14,51.600000000000000000,668700,34.570000000000000000,-304776,-15.75,,,933,1148800,885,1258200
SAB,2025-02-13,51.700000000000000000,274800,14.250000000000000000,-65900,-3.42,,,570,691600,521,557400
SAB,2025-02-12,51.900000000000000000,90500,4.700000000000000000,-13900,-0.72,,,491,539600,333,329700
SAB,2025-02-11,51.600000000000000000,747000,38.690000000000000000,-372599,-19.29,,,1037,1256100,813,1147500
SAB,2025-02-10,52.200000000000000000,645100,33.650000000000000000,-271200,-14.15,,,986,1289000,1258,911300
SAB,2025-02-07,52.400000000000000000,768400,40.350000000000000000,-286100,-15.04,,,1072,1332600,922,1065300
SAB,2025-02-06,52.700000000000000000,352600,18.630000000000000000,-58500,-3.09,,,677,656500,463,1019700
SAB,2025-02-05,53.100000000000000000,269800,14.270000000000000000,-55950,-2.96,,,659,578800,405,503600
SAB,2025-02-04,52.700000000000000000,438000,23.090000000000000000,-99960,-5.28,,,845,812200,491,697500
SAB,2025-01-24,53.800000000000000000,302900,16.330000000000000000,-53600,-2.89,,,597,666200,891,735800
SAB,2025-01-23,54.000000000000000000,235100,12.680000000000000000,20700,1.11,,,514,434900,472,582700
SAB,2025-01-22,53.700000000000000000,201200,10.820000000000000000,-1400,-0.07,,,530,648800,554,834200
SAB,2025-01-21,53.600000000000000000,257900,13.890000000000000000,38100,2.07,,,1063,530300,658,740700
SAB,2025-01-20,54.100000000000000000,200400,10.810000000000000000,62350,3.36,,,578,888000,413,522900
SAB,2025-01-17,53.400000000000000000,637800,34.120000000000000000,-389655,-20.85,,,1433,1569400,964,1334800
SAB,2025-01-16,54.000000000000000000,572400,31.080000000000000000,-307900,-16.74,,,784,943500,1148,1444400
SAB,2025-01-15,55.000000000000000000,331800,18.140000000000000000,-51800,-2.83,,,363,526800,475,943300
SAB,2025-01-14,54.500000000000000000,329200,17.860000000000000000,106180,5.75,,,600,617500,594,734500
SAB,2025-01-13,54.100000000000000000,462200,24.870000000000000000,173400,9.34,,,794,923100,557,740700
SAB,2021-02-05,181.900000000000000000,112500,20.470000000000000000,5100,0.92,,,304,189300,297,264100
SAB,2021-02-04,182.100000000000000000,296100,53.790000000000000000,930,1.70,,,558,476400,548,420600
SAB,2021-02-03,179.000000000000000000,240500,42.970000000000000000,-52800,-9.45,,,604,407900,399,388700
SAB,2021-02-02,179.000000000000000000,459900,82.160000000000000000,7200,1.30,,,973,600100,688,598300
SAB,2021-02-01,173.000000000000000000,109000,18.860000000000000000,-4500,-0.78,,,675,926100,190,109000
SAB,2021-01-29,161.700000000000000000,508600,85.560000000000000000,224300,37.41,,,950,767500,347,570600
SAB,2021-01-28,173.800000000000000000,284400,50.280000000000000000,70700,12.49,,,643,370000,492,546300
SAB,2021-01-27,186.800000000000000000,227600,42.350000000000000000,-22600,-4.20,,,686,327600,382,373500
SAB,2021-01-26,190.000000000000000000,227400,42.830000000000000000,-30300,-5.74,,,725,34460,589,38510
SAB,2021-01-25,194.000000000000000000,144200,27.860000000000000000,-950,-1.80,,,439,22650,408,30190
SAB,2021-01-22,194.000000000000000000,131000,25.330000000000000000,-170,-0.33,,,401,22300,425,24400
SAB,2021-01-21,194.000000000000000000,165200,31.920000000000000000,-31400,-6.06,,,618,360000,464,341500
SAB,2021-01-20,194.700000000000000000,226800,43.440000000000000000,34600,6.68,,,476,344500,456,359700
SAB,2021-01-19,193.000000000000000000,134700,25.950000000000000000,-4950,-9.53,,,566,254900,393,269400
SAB,2021-01-18,200.400000000000000000,136900,27.170000000000000000,-50000,-9.92,,,663,359500,323,228900
SAB,2021-01-15,200.500000000000000000,229500,46.360000000000000000,-11320,-22.80,,,691,404700,524,351100
SAB,2021-01-14,205.000000000000000000,155100,32.170000000000000000,11900,2.51,,,411,238800,402,288400
SAB,2021-01-13,207.100000000000000000,226400,47.270000000000000000,-14400,-3.00,,,606,356000,570,324900
SAB,2021-01-12,205.500000000000000000,192900,39.440000000000000000,-5440,-11.10,,,511,367200,588,333800
SAB,2021-01-11,202.300000000000000000,170700,34.520000000000000000,-17300,-3.49,,,448,271600,602,294200
SAB,2022-12-12,178.300000000000000000,235700,42.170000000000000000,140381,25.03,,,840,334300,853,377900
SAB,2022-12-09,178.000000000000000000,217600,38.800000000000000000,-56400,-10.04,,,623,299300,687,395000
SAB,2022-12-08,178.000000000000000000,188000,33.650000000000000000,19608,3.49,,,571,286800,831,411600
SAB,2022-12-07,179.000000000000000000,214100,38.210000000000000000,-46800,-8.38,,,1390,352400,854,379100
SAB,2022-12-06,178.500000000000000000,250500,44.820000000000000000,32900,5.87,,,815,383900,758,386500
SAB,2022-12-05,179.700000000000000000,167200,30.030000000000000000,42220,7.59,,,1170,438000,703,370100
SAB,2022-12-02,177.000000000000000000,307500,54.460000000000000000,73520,13.01,,,918,488600,733,442900
SAB,2022-12-01,175.400000000000000000,377600,66.700000000000000000,-83300,-14.61,,,1148,624900,1346,604200
SAB,2022-11-30,180.000000000000000000,288300,51.810000000000000000,19453,3.50,,,1090,645200,1033,448600
SAB,2022-11-29,176.000000000000000000,310700,54.790000000000000000,-116628,-20.53,,,872,468700,913,524700
SAB,2022-11-28,177.100000000000000000,297700,53.060000000000000000,-40086,-7.10,,,919,482700,865,488200
SAB,2022-11-25,180.000000000000000000,144400,26.040000000000000000,3856,0.69,,,570,201300,504,313200
SAB,2022-11-24,180.500000000000000000,152600,27.670000000000000000,-48960,-8.84,,,417,217900,559,281800
SAB,2022-11-23,182.000000000000000000,53900,9.820000000000000000,24036,4.37,,,317,149900,425,177800
SAB,2022-11-22,181.200000000000000000,103100,18.790000000000000000,32300,5.85,,,435,187700,862,286800
SAB,2022-11-21,182.600000000000000000,73300,13.350000000000000000,31500,5.75,,,377,154100,514,185400
SAB,2022-11-18,179.200000000000000000,295400,53.550000000000000000,-84735,-15.18,,,754,418500,798,422200
SAB,2022-11-17,183.000000000000000000,282600,51.550000000000000000,-47500,-8.69,,,1009,526300,1030,405100
SAB,2022-11-16,180.800000000000000000,271400,49.700000000000000000,-111860,-20.22,,,960,352500,666,348200
SAB,2022-11-15,186.500000000000000000,159000,30.280000000000000000,-38920,-7.26,,,451,231700,593,355200
SAB,2022-07-21,165.000000000000000000,223300,36.570000000000000000,99700,16.45,,,465,443000,718,514700
SAB,2022-07-20,159.800000000000000000,107200,16.970000000000000000,70300,11.23,,,336,185100,347,192300
SAB,2022-07-19,156.800000000000000000,139000,21.680000000000000000,80900,12.69,,,392,262000,492,208200
SAB,2022-07-18,154.200000000000000000,12000,1.840000000000000000,-1600,-0.25,,,136,61500,121,61900
SAB,2022-07-15,154.000000000000000000,38500,5.910000000000000000,2800,0.43,,,201,101400,225,113900
SAB,2022-07-14,154.900000000000000000,22400,3.460000000000000000,14000,2.17,,,212,72100,157,103100
SAB,2022-07-13,153.600000000000000000,41700,6.460000000000000000,19600,3.01,,,598,101800,330,126500
SAB,2022-07-12,153.600000000000000000,25900,4.000000000000000000,3900,0.60,,,196,75000,224,115400
SAB,2022-07-11,155.100000000000000000,54500,8.400000000000000000,39000,6.05,,,227,111200,230,147400
SAB,2022-07-08,155.100000000000000000,91500,14.190000000000000000,200,6.05,,,617,186100,547,310700
SAB,2022-07-07,156.200000000000000000,52100,8.020000000000000000,23000,3.59,,,274,124900,327,215900
SAB,2022-07-06,152.600000000000000000,60300,9.140000000000000000,-13100,-2.00,,,341,121300,234,168900
SAB,2022-07-05,150.800000000000000000,151300,22.890000000000000000,-107300,-16.18,,,558,235100,383,249000
SAB,2022-07-04,153.500000000000000000,20800,3.190000000000000000,-10300,-1.58,,,192,61900,154,78400
SAB,2022-07-01,153.900000000000000000,61500,9.460000000000000000,-10700,-1.65,,,432,99700,228,146400
SAB,2022-06-30,154.600000000000000000,24300,3.770000000000000000,12000,1.86,,,213,81600,200,84700
SAB,2022-06-29,154.000000000000000000,39300,6.090000000000000000,-6400,-0.98,,,287,98800,266,137800
SAB,2022-06-28,157.100000000000000000,69100,10.790000000000000000,44700,7.02,,,333,176600,444,134200
SAB,2022-06-27,156.800000000000000000,99100,15.440000000000000000,12400,1.94,,,193,150200,386,185600
SAB,2022-06-24,155.600000000000000000,84000,12.960000000000000000,-2300,-0.36,,,335,182400,562,169000
SAB,2025-01-10,53.600000000000000000,475600,25.600000000000000000,378520,20.39,,,657,723600,504,903900
SAB,2025-01-09,53.600000000000000000,411400,22.090000000000000000,-18900,-1.01,,,609,676300,868,951500
SAB,2025-01-08,53.700000000000000000,496600,26.660000000000000000,-40200,-2.16,,,698,874400,683,928300
SAB,2025-01-07,53.700000000000000000,403600,21.770000000000000000,-11800,-0.64,,,658,938800,645,1103100
SAB,2025-01-06,53.600000000000000000,941500,51.180000000000000000,-113834,-6.24,,,1068,1588300,1079,1864600
SAB,2025-01-03,55.000000000000000000,367400,20.350000000000000000,145500,8.08,,,605,609400,601,1026300
SAB,2025-01-02,55.600000000000000000,359100,19.910000000000000000,20796,1.16,,,1260,799000,688,1415300
SAB,2024-12-31,55.500000000000000000,366000,20.340000000000000000,36900,2.05,,,561,766600,800,1504700
SAB,2024-12-30,56.100000000000000000,478700,26.680000000000000000,16556,0.91,,,673,801200,559,1135100
SAB,2024-12-27,55.800000000000000000,632700,35.110000000000000000,80520,4.46,,,880,1083200,689,1491800
SAB,2024-12-26,55.700000000000000000,866500,48.260000000000000000,5800,0.31,,,1234,1555400,984,1966300
SAB,2024-12-25,57.400000000000000000,845200,48.640000000000000000,43043,2.48,,,1134,1363200,1056,2263500
SAB,2024-12-24,57.200000000000000000,510800,29.240000000000000000,-58160,-3.33,,,929,893800,639,1367900
SAB,2024-12-23,57.200000000000000000,588200,33.880000000000000000,-72920,-4.18,,,856,1189800,1097,1773900
SAB,2024-12-20,56.500000000000000000,778600,44.100000000000000000,-175991,-9.98,,,1259,1573900,1165,1201200
SAB,2024-12-19,56.900000000000000000,769800,43.760000000000000000,-65820,-3.75,,,1110,1340300,846,1227400
SAB,2024-12-18,57.400000000000000000,270100,15.510000000000000000,57893,3.32,,,486,645000,433,913400
SAB,2024-12-17,57.300000000000000000,339400,19.450000000000000000,40880,2.35,,,667,975900,868,918300
SAB,2024-12-16,57.300000000000000000,206600,11.860000000000000000,-2800,-0.16,,,719,579400,557,661500
SAB,2024-12-13,57.400000000000000000,461700,26.550000000000000000,186080,10.71,,,834,1008300,730,1212400
SAB,2022-03-28,157.600000000000000000,78100,12.180000000000000000,5600,0.87,,,269,168200,265,155600
SAB,2022-03-25,157.500000000000000000,122600,19.240000000000000000,-35800,-5.61,,,375,215000,384,236500
SAB,2022-03-24,157.800000000000000000,95200,14.940000000000000000,22700,3.56,,,352,211100,368,196100
SAB,2022-03-23,157.500000000000000000,145400,22.750000000000000000,31500,4.95,,,474,303200,580,230600
SAB,2022-03-22,154.000000000000000000,117300,17.970000000000000000,-63700,-9.75,,,354,240500,1053,160100
SAB,2022-03-21,152.200000000000000000,66500,10.150000000000000000,-33400,-5.10,,,333,169400,264,110800
SAB,2022-03-18,151.500000000000000000,240200,36.490000000000000000,-170300,-25.82,,,514,752800,267,286900
SAB,2022-03-17,154.000000000000000000,41700,6.390000000000000000,-39400,-6.04,,,317,188700,325,73700
SAB,2022-03-16,154.000000000000000000,143000,21.860000000000000000,-56500,-8.42,,,956,344300,562,181700
SAB,2022-03-15,151.300000000000000000,138100,20.890000000000000000,-71800,-10.86,,,597,273900,495,255700
SAB,2022-03-11,154.000000000000000000,133700,20.640000000000000000,-93800,-14.48,,,560,239800,281,204200
SAB,2022-03-10,157.000000000000000000,143000,22.480000000000000000,22200,3.49,,,517,368600,418,234000
SAB,2022-03-09,155.000000000000000000,178800,27.940000000000000000,-91700,-14.24,,,693,295000,562,419600
SAB,2022-03-08,155.600000000000000000,96800,14.920000000000000000,-13100,-2.02,,,531,234300,243,180600
SAB,2022-03-07,154.600000000000000000,286400,44.350000000000000000,-90200,-13.95,,,869,470700,547,529900
SAB,2022-03-04,160.000000000000000000,111700,18.210000000000000000,-28800,-4.69,,,470,172200,448,192700
SAB,2022-03-03,167.100000000000000000,23700,3.980000000000000000,-7200,-1.21,,,105,40700,266,117500
SAB,2022-03-02,169.000000000000000000,93200,15.580000000000000000,2600,0.45,,,497,121000,313,145600
SAB,2022-03-01,168.000000000000000000,42900,7.220000000000000000,-800,-0.13,,,259,70800,310,174300
SAB,2024-07-23,54.700000000000000000,439700,24.190000000000000000,-55014,-3.05,,,,,,
SAB,2024-07-22,55.700000000000000000,990500,55.300000000000000000,-16500,-0.96,,,1205,1580800,1432,1914800
SAB,2024-07-19,55.200000000000000000,728700,40.120000000000000000,319700,17.60,,,1516,1506400,1023,1427600
SAB,2024-07-18,54.300000000000000000,1203600,65.210000000000000000,-112500,-6.07,,,1915,2463500,1089,1938200
SAB,2024-07-17,54.000000000000000000,1128200,61.920000000000000000,15300,0.81,,,1697,1590700,907,1946400
SAB,2024-07-16,55.800000000000000000,888900,49.680000000000000000,72500,4.05,,,1094,1410900,928,1702700
SAB,2024-07-15,55.800000000000000000,402500,22.520000000000000000,-75800,-4.24,,,1079,1052000,616,989400
SAB,2024-07-12,56.000000000000000000,481400,27.010000000000000000,-110100,-6.18,,,1082,938400,637,1260700
SAB,2024-07-11,56.300000000000000000,561000,31.660000000000000000,-134500,-7.59,,,1617,1348600,872,1583300
SAB,2024-07-10,56.400000000000000000,584100,33.190000000000000000,-84500,-4.81,,,1488,1252000,978,1762000
SAB,2024-07-09,57.300000000000000000,1503200,86.070000000000000000,,,,,2379,2863800,1443,2080600
SAB,2024-07-08,56.400000000000000000,1317900,74.470000000000000000,-351400,-19.85,,,2723,2492300,1855,2216700
SAB,2024-07-05,58.000000000000000000,1112800,65.010000000000000000,,,,,1730,2131100,1471,2053400
SAB,2024-07-04,61.000000000000000000,679800,41.800000000000000000,-7500,-0.46,,,861,1196100,1225,1952500
SAB,2024-07-03,61.500000000000000000,450400,27.590000000000000000,29700,1.82,,,914,901000,688,1058300
SAB,2024-07-02,61.200000000000000000,424800,25.880000000000000000,-41500,-2.53,,,855,1048200,718,1031200
SAB,2024-07-01,60.900000000000000000,278900,16.880000000000000000,-36800,-2.22,,,708,888200,598,1082000
SAB,2024-06-28,60.000000000000000000,947400,57.510000000000000000,-69000,-4.06,,,1180,1499200,1203,1785100
SAB,2024-06-27,60.600000000000000000,1076400,65.630000000000000000,17300,1.09,,,1484,2407900,1642,1959500
SAB,2024-06-26,60.000000000000000000,848100,51.040000000000000000,53000,3.22,,,1377,1931200,774,1498300
SAB,2022-08-18,193.500000000000000000,330000,63.680000000000000000,104800,20.28,,,1166,507900,847,598600
SAB,2022-08-17,188.500000000000000000,200800,37.380000000000000000,-79700,-15.02,,,906,320300,659,336700
SAB,2022-08-16,188.000000000000000000,192800,36.220000000000000000,17300,3.25,,,356,272800,343,302000
SAB,2022-08-15,186.000000000000000000,242900,44.860000000000000000,5900,1.10,,,593,398600,660,333700
SAB,2022-08-12,182.000000000000000000,109400,19.900000000000000000,14000,2.55,,,291,169200,268,247800
SAB,2022-08-11,182.000000000000000000,198700,36.230000000000000000,87300,15.89,,,741,378200,387,304800
SAB,2022-08-10,182.000000000000000000,135400,24.320000000000000000,28300,5.15,,,954,293800,348,227500
SAB,2022-08-09,180.200000000000000000,138800,25.180000000000000000,-26300,-4.74,,,771,260000,458,261100
SAB,2022-08-08,181.000000000000000000,147600,26.860000000000000000,-31100,-5.63,,,524,318600,380,252500
SAB,2022-08-05,182.600000000000000000,219700,40.220000000000000000,18300,3.34,,,610,418900,538,346900
SAB,2022-08-04,185.000000000000000000,292700,54.980000000000000000,21400,3.96,,,664,481900,583,710300
SAB,2022-08-03,189.900000000000000000,240200,44.880000000000000000,139700,26.53,,,401,431500,475,329500
