stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
VIC,Q22010,,,117.0,,16.0,-124.0,-12.0,41.0,284.0,-2.0,-269.0,5.0,18.0,75.0,-839.0,6.0,614.0,-11.0,,-455.0,-17.0,-21.0,-10.0,-658.0,,-1056.0,1.0,87.0,-101.0,132.0,420.0,109.0,-600.0,-305.0,1050.0,,-262.0,,91.0,346.0,1998.0,-623.0,,,-182.0,,1631.0,710.0,248.0,,958.0
VIC,Q22011,,,435.0,,32.0,25.0,-35.0,-650.0,341.0,,,,,147.0,470.0,-1940.0,4078.0,-309.0,,-642.0,-317.0,,-53.0,1434.0,,98.0,-198.0,130.0,270.0,-316.0,-215.0,156.0,,,,-266.0,-341.0,,-337.0,,,-1738.0,,,525.0,,-1550.0,-457.0,649.0,,192.0
VIC,Q22012,,,885.0,,116.0,-3.0,5.0,-487.0,210.0,,,,,727.0,824.0,-855.0,-2472.0,-9.0,,-953.0,-504.0,10.0,-5.0,-3238.0,,-719.0,-230.0,-1150.0,712.0,-4261.0,6409.0,394.0,,,,,1154.0,,-1101.0,331.0,7084.0,-1663.0,,-71.0,,,4581.0,2497.0,1007.0,,3504.0
VIC,Q22013,,,5084.0,,-12.0,21.0,71.0,-4954.0,375.0,-3.0,-126.0,309.0,-45.0,722.0,670.0,20.0,189.0,27.0,,-1106.0,-175.0,,,347.0,,-3725.0,-1208.0,,3648.0,-104.0,,1510.0,-4260.0,-375.0,9721.0,-3061.0,2146.0,,-2025.0,,3987.0,-6243.0,,,,,-4282.0,-1789.0,4175.0,,2387.0
VIC,Q22014,,,1663.0,,519.0,-4.0,146.0,-369.0,740.0,-1.0,247.0,-135.0,2.0,2809.0,-1564.0,3818.0,-361.0,70.0,,-1039.0,-946.0,,2.0,2789.0,,-5887.0,-9.0,-1432.0,406.0,-5640.0,1593.0,369.0,764.0,712.0,-1067.0,1340.0,-8850.0,,-4500.0,2003.0,7612.0,-344.0,,-123.0,,,4648.0,-1413.0,8134.0,,6721.0
VIC,Q22015,,,572.0,,712.0,-22.0,137.0,139.0,723.0,-200.0,,,,2060.0,-1016.0,-3083.0,10669.0,-527.0,,-1141.0,-329.0,,,6633.0,,-4550.0,-934.0,-1712.0,788.0,-1019.0,649.0,120.0,,,,,-6658.0,,2178.0,,-1922.0,3384.0,,-188.0,,,3452.0,3427.0,5400.0,1.0,8828.0
VIC,Q22016,,,1859.0,,814.0,80.0,5.0,-2531.0,760.0,,,,,986.0,1184.0,-5702.0,6508.0,-1550.0,630.0,-1072.0,-242.0,,,742.0,,-4973.0,-26.0,673.0,4734.0,-6481.0,6972.0,226.0,,,,,1125.0,,510.0,,1162.0,-3354.0,,5.0,,,-1676.0,191.0,4681.0,,4872.0
VIC,Q22017,,,1898.0,,898.0,176.0,34.0,-139.0,138.0,,,,,3005.0,-2670.0,4664.0,6133.0,-184.0,,-1051.0,-641.0,,,9254.0,,-6307.0,20.0,-5213.0,1332.0,-5568.0,2438.0,698.0,,,,,-12600.0,,6.0,,4105.0,-4858.0,,-76.0,,,-823.0,-4168.0,13700.0,,9531.0
VIC,Q22018,,,3554.0,,2315.0,-22.0,110.0,-159.0,1044.0,,,-1112.0,,5729.0,905.0,-5249.0,-3227.0,244.0,12.0,-1532.0,-1664.0,,,-4782.0,,-8658.0,300.0,-6468.0,4112.0,-7077.0,16596.0,576.0,,,,,-618.0,,12250.0,,17339.0,-18438.0,,6.0,,,11157.0,5757.0,7548.0,,13304.0
VIC,Q22019,,,4912.0,,2120.0,1269.0,164.0,-710.0,1593.0,,,,,9349.0,-6676.0,4628.0,-1026.0,47.0,,-1000.0,-1366.0,,,3957.0,,-6601.0,59.0,-347.0,2077.0,-13062.0,8378.0,181.0,,,,,-9314.0,,22756.0,,4337.0,-4708.0,,-924.0,,,21460.0,16103.0,7442.0,4.0,23549.0
VIC,Q22020,,,2694.0,,1974.0,1477.0,-427.0,-403.0,2945.0,,,,,8261.0,-629.0,37.0,-706.0,1008.0,2077.0,-3178.0,-58.0,,,6812.0,,-397.0,892.0,-400.0,1795.0,-3830.0,2548.0,421.0,,,,,1028.0,,976.0,,19391.0,-12236.0,,,,,8131.0,15971.0,11000.0,-1.0,26969.0
VIC,Q22021,,,3614.0,,4093.0,3564.0,73.0,-556.0,2624.0,,,,,13413.0,-4723.0,6079.0,-9541.0,794.0,524.0,-2379.0,-450.0,,,3717.0,,-5608.0,50.0,-8753.0,2177.0,-298.0,400.0,464.0,,,,,-11568.0,,3532.0,,16707.0,-12029.0,,-98.0,,,8113.0,262.0,23042.0,-2.0,23303.0
VIC,Q22022,,,1559.0,,5505.0,4856.0,1014.0,-14303.0,2689.0,,,,,1319.0,-27435.0,-33494.0,86077.0,-1590.0,-1545.0,-3003.0,-1369.0,,,18959.0,,-20594.0,2652.0,-3070.0,2611.0,-1250.0,12633.0,1868.0,,,,,-5152.0,,6.0,,24663.0,-8821.0,,-2702.0,,,13147.0,26953.0,15242.0,13.0,42209.0
VIC,Q22023,,,3636.0,,4176.0,170.0,491.0,-3744.0,-3331.0,,,,6526.0,7923.0,-8152.0,8203.0,-9414.0,-281.0,2201.0,-3134.0,-1204.0,,,-3859.0,,-12295.0,210.0,-4871.0,4803.0,-1682.0,12428.0,1023.0,,,,,-385.0,,1143.0,,32223.0,-28068.0,,,,,5297.0,1054.0,17450.0,-57.0,18446.0
VIC,Q22024,,,4093.0,,5549.0,1934.0,1701.0,-9483.0,5622.0,,,,,9416.0,-27897.0,-1466.0,28600.0,-1841.0,,-6354.0,-1316.0,,,-859.0,,-4201.0,1979.0,-10494.0,6480.0,-8229.0,15097.0,3135.0,,,,,3767.0,,6017.0,,36439.0,-43337.0,-53.0,,,,-933.0,1975.0,26653.0,-62.0,28565.0
VIC,Q32007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,Q32008,,,-92.0,,7.0,-10.0,,135.0,-107.0,,,,,-67.0,429.0,16.0,194.0,99.0,,,,,10.0,680.0,,290.0,-18.0,-1136.0,,130.0,,,,,,,-734.0,,,,,,,,,,,-53.0,551.0,,
VIC,Q32009,,,204.0,,16.0,-10.0,,4.0,2.0,,,,,214.0,-157.0,20.0,700.0,-115.0,,-353.0,-22.0,,11.0,298.0,,-741.0,398.0,-1512.0,989.0,-421.0,-7.0,74.0,,,,,-1220.0,,1869.0,-11.0,,-622.0,-55.0,,,,1182.0,260.0,,,287.0
