stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
VNM,Q42009,,,712.0,,63.0,29.0,-28.0,-282.0,3.0,2.0,73.0,140.0,,712.0,40.0,-354.0,297.0,36.0,,-4.0,-8.0,4.0,-53.0,670.0,,-284.0,,-2123.0,102.0,-18.0,,9.0,1991.0,,-66.0,,-390.0,,,,-70.0,-2.0,,,,,-72.0,209.0,218.0,,426.0
VNM,Q42010,,,839.0,,85.0,-5.0,-32.0,1.0,3.0,33.0,-64.0,,,860.0,330.0,-225.0,243.0,10.0,,-2.0,-218.0,38.0,-62.0,974.0,,-533.0,40.0,,17.0,,-17.0,23.0,-703.0,-74.0,,,-1247.0,,,,643.0,-396.0,,,,,247.0,-26.0,289.0,,263.0
VNM,Q42011,,,1227.0,,113.0,20.0,-2.0,339.0,1.0,22.0,-493.0,,,1228.0,-34.0,184.0,282.0,27.0,,-1.0,-203.0,,-46.0,1436.0,,-584.0,9.0,18.0,-943.0,-18.0,-100.0,144.0,1170.0,,,,-303.0,,,-1.0,-104.0,-207.0,,,,,-313.0,820.0,1986.0,,3157.0
VNM,Q42012,,,1894.0,,146.0,-19.0,12.0,291.0,,21.0,-363.0,,,1983.0,144.0,55.0,620.0,12.0,,,-257.0,,-92.0,2464.0,,-598.0,5.0,1230.0,-241.0,88.0,,37.0,-2537.0,,250.0,,-1766.0,,2.0,-2.0,,,,,,,,698.0,555.0,-1.0,1252.0
VNM,Q42013,,,1840.0,,234.0,16.0,2.0,-14.0,,9.0,-121.0,,,1965.0,243.0,82.0,44.0,-6.0,,,-381.0,,-31.0,1917.0,,-415.0,5.0,273.0,-270.0,-39.0,-25.0,47.0,-623.0,-160.0,350.0,,-855.0,,,,,,,,,,,1061.0,1684.0,,2746.0
VNM,Q42014,,,2177.0,,263.0,-4.0,9.0,-11.0,9.0,5.0,-132.0,,,2317.0,-285.0,-140.0,126.0,-55.0,,-8.0,-383.0,45.0,-73.0,1544.0,,-288.0,14.0,-1.0,,-2.0,17.0,133.0,-550.0,,,,-677.0,,,,-4.0,-6.0,,,,,-10.0,857.0,670.0,,1528.0
VNM,Q42015,,,2286.0,,283.0,9.0,-2.0,-8.0,9.0,3.0,-134.0,21.0,,2466.0,220.0,-188.0,-132.0,-84.0,,-4.0,-533.0,,-155.0,1591.0,,-199.0,-8.0,,1.0,,9.0,171.0,-1750.0,,,,-1775.0,,1.0,,1922.0,-1816.0,,-2.0,,,105.0,-80.0,1410.0,29.0,1359.0
VNM,Q42016,,,2204.0,,306.0,10.0,-2.0,9.0,20.0,11.0,-170.0,18.0,-16.0,2390.0,684.0,-729.0,294.0,-16.0,,-6.0,-696.0,,-86.0,1834.0,,-564.0,15.0,-70.0,,-6.0,10.0,148.0,-1449.0,,,,-1915.0,,,67.0,794.0,-823.0,,,,-68.0,-31.0,-112.0,773.0,-5.0,655.0
VNM,Q42017,,,2086.0,,361.0,8.0,-1.0,-23.0,5.0,-3.0,-192.0,11.0,,2252.0,-120.0,-276.0,105.0,-3.0,,-20.0,-883.0,,-9.0,1046.0,,-1015.0,50.0,,-1.0,13.0,23.0,247.0,230.0,,6.0,,-446.0,,,275.0,802.0,-1107.0,,,,-276.0,-307.0,293.0,668.0,2.0,963.0
VNM,Q42018,,,2680.0,,436.0,5.0,-4.0,-122.0,14.0,,,,,3010.0,632.0,-1260.0,1198.0,44.0,,-74.0,-813.0,,-98.0,2639.0,,-754.0,25.0,-1302.0,1.0,-135.0,17.0,328.0,,,,,-1821.0,,,-1.0,2477.0,-2401.0,,,,,76.0,894.0,631.0,-2.0,1523.0
VNM,Q42019,,,2649.0,,503.0,1.0,8.0,,36.0,6.0,-209.0,17.0,-14.0,2997.0,1087.0,179.0,-134.0,18.0,-4.0,-59.0,-830.0,,-8.0,3246.0,,-413.0,42.0,-2151.0,1.0,-675.0,-5.0,389.0,,,,,-2812.0,,128.0,-129.0,2794.0,-1606.0,,,,1.0,1188.0,1621.0,1043.0,,2665.0
VNM,Q42020,,,2672.0,,1154.0,44.0,18.0,-589.0,26.0,,,-258.0,,3066.0,338.0,219.0,-343.0,-14.0,,-25.0,-1376.0,,-242.0,1623.0,,-331.0,42.0,356.0,23.0,,16.0,680.0,,,,,784.0,,,,7769.0,-10009.0,3125.0,-3515.0,,,-2630.0,-223.0,2336.0,-1.0,2111.0
VNM,Q42021,,,2688.0,,596.0,31.0,-1.0,-226.0,23.0,,,,,3112.0,197.0,-504.0,133.0,18.0,,-38.0,-1443.0,,-164.0,1310.0,,-477.0,35.0,-1271.0,,-19.0,,389.0,,,,,-1343.0,,23.0,,3644.0,-3306.0,,-45.0,,,316.0,284.0,2052.0,13.0,2349.0
VNM,Q42022,,,2295.0,,334.0,19.0,-38.0,-401.0,53.0,88.0,,246.0,24.0,2622.0,-324.0,100.0,588.0,-25.0,,-73.0,-1182.0,,-69.0,1637.0,,-544.0,32.0,,2114.0,-12.0,,439.0,,,,,2028.0,,338.0,,74.0,-4575.0,,53.0,,-121.0,-4231.0,-565.0,2868.0,-3.0,2300.0
VNM,Q42023,,,2852.0,,579.0,17.0,4.0,-340.0,96.0,,,-184.0,,3208.0,-764.0,-578.0,-442.0,12.0,,-58.0,-835.0,,-57.0,485.0,,-520.0,29.0,-575.0,,,11.0,495.0,,,,,-561.0,,,,3046.0,-1746.0,,-5191.0,,,-3891.0,-3967.0,6876.0,3.0,2912.0
VNM,Q42024,,,2643.0,,319.0,19.0,-9.0,-350.0,66.0,,,246.0,,2934.0,-535.0,285.0,-330.0,54.0,,-80.0,-903.0,,-132.0,1296.0,,-381.0,30.0,2668.0,,,9.0,366.0,,,,,2691.0,,,,6973.0,-6160.0,,-5197.0,,,-4384.0,-397.0,2616.0,6.0,2226.0
